"","votereg","presvote20post","gender4","educ"
"38341",1,2,2,2
"38342",1,1,1,2
"38343",1,1,2,2
"38344",1,2,1,4
"38345",1,1,2,4
"38346",1,2,2,3
"38347",2,6,2,1
"38348",1,1,2,2
"38349",1,3,1,4
"38350",2,6,2,2
"38351",1,1,1,2
"38352",1,3,2,2
"38353",1,2,1,2
"38354",1,2,1,2
"38355",1,3,1,2
"38356",1,1,2,6
"38357",1,1,2,3
"38358",1,2,1,4
"38359",1,1,2,5
"38360",1,1,1,2
"38361",1,6,1,3
"38362",1,2,2,6
"38363",1,1,1,2
"38364",1,2,1,2
"38365",1,1,2,2
"38366",1,1,2,3
"38367",1,1,2,2
"38368",1,1,2,3
"38369",1,1,2,2
"38370",1,1,1,1
"38371",1,6,1,2
"38372",1,1,1,3
"38373",1,2,1,3
"38374",2,6,1,2
"38375",1,6,2,2
"38376",1,1,2,4
"38377",1,2,1,2
"38378",1,2,1,2
"38379",1,1,2,3
"38380",1,2,2,1
"38381",1,1,1,4
"38382",1,1,2,4
"38383",1,2,1,3
"38384",1,1,2,5
"38385",1,1,1,2
"38386",1,2,1,3
"38387",1,1,2,2
"38388",1,2,1,2
"38389",1,1,1,6
"38390",2,1,1,2
"38391",1,2,1,3
"38392",1,1,2,2
"38393",1,1,1,2
"38394",1,1,2,6
"38395",1,2,1,3
"38396",1,3,2,1
"38397",1,2,1,3
"38398",2,NA,1,1
"38399",1,1,1,5
"38400",1,6,1,2
"38401",1,6,1,3
"38402",1,1,2,3
"38403",1,4,1,5
"38404",1,1,2,6
"38405",1,2,2,2
"38406",2,6,1,2
"38407",1,1,1,4
"38408",1,2,2,1
"38409",1,1,2,2
"38410",1,1,1,6
"38411",1,1,2,3
"38412",2,6,1,2
"38413",1,1,1,1
"38414",1,2,1,3
"38415",1,1,2,2
"38416",1,6,2,2
"38417",1,2,2,2
"38418",1,2,2,1
"38419",1,2,2,1
"38420",1,2,1,3
"38421",2,6,4,2
"38422",1,1,2,6
"38423",1,1,2,2
"38424",1,2,1,3
"38425",2,6,1,2
"38426",1,1,2,1
"38427",2,1,1,3
"38428",1,2,2,2
"38429",3,6,2,2
"38430",1,1,2,2
"38431",1,1,2,5
"38432",2,6,2,2
"38433",1,1,2,2
"38434",1,6,2,2
"38435",1,2,1,2
"38436",1,1,1,2
"38437",1,6,1,2
"38438",2,6,2,2
"38439",1,1,1,3
"38440",3,NA,1,3
"38441",1,1,2,2
"38442",1,2,1,2
"38443",1,1,2,4
"38444",1,2,1,5
"38445",1,1,2,2
"38446",1,1,1,2
"38447",1,1,1,2
"38448",1,1,1,3
"38449",1,1,2,3
"38450",1,2,2,4
"38451",1,1,1,2
"38452",1,2,1,2
"38453",2,6,2,2
"38454",3,6,2,2
"38455",1,2,1,2
"38456",2,6,2,1
"38457",1,1,1,3
"38458",1,2,2,1
"38459",1,1,2,2
"38460",1,2,1,2
"38461",1,1,1,3
"38462",1,2,2,2
"38463",1,2,1,2
"38464",1,2,2,4
"38465",2,6,2,5
"38466",1,1,1,2
"38467",2,6,1,3
"38468",1,1,2,2
"38469",1,1,2,5
"38470",1,6,2,3
"38471",1,1,2,5
"38472",1,4,2,2
"38473",1,6,1,4
"38474",2,1,2,2
"38475",1,1,2,2
"38476",1,1,1,4
"38477",1,6,1,3
"38478",1,2,1,4
"38479",1,1,2,5
"38480",2,6,2,2
"38481",1,2,2,2
"38482",1,2,2,2
"38483",2,6,2,2
"38484",1,1,2,6
"38485",1,2,2,2
"38486",1,1,2,2
"38487",2,NA,2,2
"38488",1,6,2,3
"38489",1,2,1,4
"38490",1,2,1,3
"38491",1,1,1,5
"38492",1,2,1,4
"38493",1,1,1,2
"38494",1,2,2,4
"38495",1,1,1,3
"38496",2,6,2,2
"38497",1,1,2,2
"38498",1,6,1,4
"38499",1,1,2,2
"38500",1,1,1,4
"38501",2,6,2,3
"38502",1,2,1,5
"38503",1,1,2,5
"38504",1,1,1,1
"38505",1,1,2,6
"38506",1,2,1,3
"38507",1,1,1,2
"38508",1,1,2,2
"38509",1,1,1,4
"38510",1,2,1,1
"38511",1,1,2,2
"38512",1,1,2,2
"38513",1,1,2,2
"38514",2,6,2,2
"38515",2,6,2,1
"38516",1,2,2,2
"38517",1,6,1,2
"38518",1,2,1,2
"38519",3,1,1,2
"38520",1,1,2,6
"38521",3,6,2,3
"38522",1,1,2,3
"38523",1,6,2,2
"38524",1,1,2,5
"38525",1,1,2,2
"38526",1,2,1,4
"38527",2,NA,1,3
"38528",2,6,2,2
"38529",2,6,2,2
"38530",1,1,2,3
"38531",2,1,2,2
"38532",1,1,2,2
"38533",1,2,1,2
"38534",1,1,2,2
"38535",1,2,1,2
"38536",1,1,2,3
"38537",1,6,2,2
"38538",2,6,2,2
"38539",2,2,2,2
"38540",1,1,1,3
"38541",2,6,2,2
"38542",1,1,2,3
"38543",1,1,2,2
"38544",2,6,2,2
"38545",1,1,2,5
"38546",1,1,1,2
"38547",1,2,2,3
"38548",1,2,1,4
"38549",1,1,1,2
"38550",2,6,1,2
"38551",1,6,1,2
"38552",1,6,2,3
"38553",1,2,2,2
"38554",1,6,1,2
"38555",1,1,1,2
"38556",2,6,1,3
"38557",1,1,2,1
"38558",1,2,2,2
"38559",3,6,2,4
"38560",2,2,1,4
"38561",1,1,2,3
"38562",2,6,2,2
"38563",1,1,1,3
"38564",1,1,2,4
"38565",1,2,2,2
"38566",1,2,1,2
"38567",1,1,2,3
"38568",1,1,1,3
"38569",1,2,2,2
"38570",2,6,1,3
"38571",1,1,2,2
"38572",2,2,1,2
"38573",1,3,1,5
"38574",1,2,2,2
"38575",1,2,1,2
"38576",1,1,1,3
"38577",1,2,1,1
"38578",1,2,1,4
"38579",1,1,2,2
"38580",3,6,2,3
"38581",1,NA,1,2
"38582",1,1,2,3
"38583",1,6,2,2
"38584",2,6,1,3
"38585",2,6,2,1
"38586",1,NA,2,2
"38587",1,1,1,2
"38588",1,1,1,3
"38589",1,1,2,5
"38590",1,2,1,2
"38591",1,2,1,4
"38592",1,2,1,2
"38593",1,2,2,2
"38594",2,6,2,2
"38595",1,1,1,2
"38596",2,6,2,2
"38597",1,2,2,2
"38598",1,2,1,2
"38599",2,6,2,2
"38600",2,NA,1,2
"38601",1,2,2,2
"38602",1,2,1,3
"38603",1,1,2,4
"38604",1,NA,1,2
"38605",1,2,2,3
"38606",2,6,1,2
"38607",1,1,2,3
"38608",1,1,2,3
"38609",1,6,1,2
"38610",1,1,2,2
"38611",1,6,1,3
"38612",2,6,1,3
"38613",1,1,1,4
"38614",1,1,2,3
"38615",2,6,1,2
"38616",1,2,1,2
"38617",1,2,2,1
"38618",2,6,1,2
"38619",1,4,2,2
"38620",2,6,2,2
"38621",2,NA,1,3
"38622",1,1,1,3
"38623",1,2,2,2
"38624",1,2,1,3
"38625",2,6,2,1
"38626",1,1,1,3
"38627",1,1,1,2
"38628",1,2,1,3
"38629",2,1,1,2
"38630",1,1,2,2
"38631",1,2,2,2
"38632",1,1,2,3
"38633",1,1,1,3
"38634",1,2,2,5
"38635",1,1,2,2
"38636",1,2,2,2
"38637",1,2,1,3
"38638",1,1,1,4
"38639",1,3,2,2
"38640",1,1,2,2
"38641",2,6,2,3
"38642",1,1,2,2
"38643",1,6,1,4
"38644",1,2,2,2
"38645",1,6,2,2
"38646",1,6,2,2
"38647",1,1,1,3
"38648",1,1,1,3
"38649",1,2,2,4
"38650",1,2,1,3
"38651",1,1,1,3
"38652",1,6,2,2
"38653",1,2,1,2
"38654",1,1,1,3
"38655",2,6,2,1
"38656",1,2,2,2
"38657",2,6,2,2
"38658",1,2,1,2
"38659",1,2,1,3
"38660",1,1,1,2
"38661",1,2,1,3
"38662",1,1,1,3
"38663",1,1,2,2
"38664",1,6,2,2
"38665",1,2,2,1
"38666",1,2,1,3
"38667",1,6,2,2
"38668",1,6,1,2
"38669",1,1,1,2
"38670",1,6,1,1
"38671",1,2,1,2
"38672",1,6,2,2
"38673",1,2,2,1
"38674",1,1,2,2
"38675",1,2,2,2
"38676",1,1,2,3
"38677",1,6,2,2
"38678",1,1,1,4
"38679",1,2,1,4
"38680",1,1,1,4
"38681",2,6,1,3
"38682",1,1,2,2
"38683",1,1,2,2
"38684",2,1,2,2
"38685",1,1,1,3
"38686",1,2,1,2
"38687",1,5,1,3
"38688",2,2,2,1
"38689",1,4,2,2
"38690",1,1,1,2
"38691",1,2,2,3
"38692",2,1,2,1
"38693",1,6,2,2
"38694",1,2,1,3
"38695",2,6,2,2
"38696",1,2,1,2
"38697",1,2,1,3
"38698",1,2,1,3
"38699",1,6,2,2
"38700",1,1,2,2
"38701",1,1,2,3
"38702",1,2,1,3
"38703",2,6,1,2
"38704",1,2,2,1
"38705",1,1,1,3
"38706",1,6,2,4
"38707",1,1,1,3
"38708",1,6,2,2
"38709",1,1,2,2
"38710",2,6,2,2
"38711",1,6,2,2
"38712",1,2,1,2
"38713",1,2,2,2
"38714",2,NA,1,3
"38715",1,1,2,3
"38716",1,1,1,2
"38717",1,2,1,2
"38718",1,1,2,2
"38719",1,2,1,2
"38720",2,6,2,2
"38721",1,2,2,2
"38722",1,1,1,3
"38723",1,2,2,1
"38724",1,1,1,2
"38725",1,1,2,2
"38726",1,1,1,2
"38727",1,1,1,3
"38728",1,2,2,2
"38729",1,6,1,4
"38730",1,1,1,4
"38731",1,2,2,2
"38732",1,1,1,4
"38733",1,2,1,3
"38734",2,1,2,2
"38735",2,2,1,4
"38736",1,3,1,3
"38737",1,NA,1,2
"38738",1,1,1,4
"38739",1,2,1,2
"38740",1,1,1,2
"38741",1,2,2,2
"38742",2,1,2,2
"38743",1,2,2,2
"38744",1,6,2,2
"38745",1,NA,1,3
"38746",1,2,2,2
"38747",1,1,1,2
"38748",1,1,2,5
"38749",2,6,2,2
"38750",1,1,1,4
"38751",1,1,1,3
"38752",2,NA,2,2
"38753",1,1,1,4
"38754",1,1,2,3
"38755",1,2,1,3
"38756",2,6,1,2
"38757",1,2,1,2
"38758",2,6,1,2
"38759",1,2,1,3
"38760",1,6,1,2
"38761",1,1,2,3
"38762",1,1,1,3
"38763",2,6,1,3
"38764",1,2,1,3
"38765",1,1,2,4
"38766",1,1,1,4
"38767",1,2,1,3
"38768",1,2,2,2
"38769",1,2,1,2
"38770",1,2,1,2
"38771",1,1,1,2
"38772",1,6,1,2
"38773",1,2,2,1
"38774",1,1,1,3
"38775",2,2,2,2
"38776",1,1,1,2
"38777",1,1,1,2
"38778",2,6,2,1
"38779",1,1,2,2
"38780",2,6,2,4
"38781",1,2,2,2
"38782",1,6,2,3
"38783",2,1,1,3
"38784",2,6,1,2
"38785",1,1,1,2
"38786",1,2,1,3
"38787",1,6,1,2
"38788",1,2,2,2
"38789",2,6,1,2
"38790",1,1,1,2
"38791",1,1,2,3
"38792",1,1,2,2
"38793",1,1,1,3
"38794",2,6,2,1
"38795",1,1,1,2
"38796",1,2,1,2
"38797",1,2,1,3
"38798",1,6,1,2
"38799",2,6,2,2
"38800",1,6,2,2
"38801",2,6,1,2
"38802",1,2,1,6
"38803",1,1,2,4
"38804",3,NA,2,2
"38805",1,1,2,1
"38806",1,2,2,2
"38807",2,6,2,2
"38808",1,2,1,2
"38809",1,6,2,2
"38810",2,6,1,2
"38811",1,2,1,3
"38812",2,6,1,2
"38813",1,2,1,3
"38814",2,6,1,3
"38815",1,2,1,3
"38816",1,2,1,2
"38817",1,2,1,3
"38818",1,2,2,2
"38819",1,2,1,1
"38820",1,1,2,2
"38821",1,2,1,4
"38822",1,1,2,2
"38823",1,6,2,1
"38824",1,2,1,2
"38825",1,2,1,4
"38826",1,6,2,2
"38827",2,6,1,2
"38828",1,1,2,4
"38829",1,2,1,2
"38830",2,6,2,2
"38831",1,NA,2,2
"38832",1,2,2,2
"38833",1,1,2,2
"38834",1,6,2,2
"38835",2,6,2,2
"38836",2,6,1,1
"38837",1,1,2,4
"38838",1,1,2,2
"38839",1,1,2,2
"38840",1,1,1,2
"38841",3,6,2,1
"38842",1,1,1,4
"38843",1,1,1,2
"38844",1,1,1,2
"38845",1,2,1,3
"38846",1,2,1,4
"38847",1,2,2,1
"38848",2,6,1,1
"38849",1,2,1,4
"38850",1,2,1,3
"38851",1,6,1,2
"38852",1,6,1,2
"38853",1,6,2,1
"38854",2,6,1,1
"38855",2,6,1,4
"38856",1,2,1,1
"38857",2,6,1,1
"38858",1,1,2,2
"38859",1,6,2,1
"38860",1,1,2,3
"38861",1,6,2,2
"38862",1,2,1,3
"38863",1,2,1,1
"38864",1,6,2,2
"38865",1,2,1,4
"38866",1,2,1,2
"38867",1,1,1,4
"38868",1,1,1,3
"38869",1,1,2,3
"38870",2,6,2,3
"38871",1,2,2,2
"38872",2,6,2,2
"38873",1,2,1,2
"38874",1,1,1,3
"38875",1,3,2,2
"38876",1,2,2,3
"38877",1,1,2,2
"38878",1,NA,1,3
"38879",2,6,1,2
"38880",1,2,1,2
"38881",1,6,1,3
"38882",1,1,1,2
"38883",1,1,1,4
"38884",1,1,2,1
"38885",1,2,1,4
"38886",1,6,1,1
"38887",1,2,1,3
"38888",2,6,2,2
"38889",1,1,1,3
"38890",1,NA,2,2
"38891",2,6,2,2
"38892",1,1,2,3
"38893",1,6,2,2
"38894",3,1,1,2
"38895",2,1,1,2
"38896",1,2,1,2
"38897",2,2,2,2
"38898",1,2,2,3
"38899",1,1,2,4
"38900",1,2,1,2
"38901",1,1,1,2
"38902",1,1,1,2
"38903",1,1,2,2
"38904",1,2,1,2
"38905",1,1,1,4
"38906",2,1,1,4
"38907",1,2,1,2
"38908",1,1,1,2
"38909",1,2,1,1
"38910",1,1,2,2
"38911",1,6,2,1
"38912",1,1,2,2
"38913",1,6,1,2
"38914",1,1,1,2
"38915",1,6,2,2
"38916",1,2,1,4
"38917",1,6,1,3
"38918",1,2,1,2
"38919",1,1,2,2
"38920",1,2,1,2
"38921",1,2,2,2
"38922",1,1,1,3
"38923",2,6,2,2
"38924",1,2,2,2
"38925",1,2,1,2
"38926",1,6,1,2
"38927",1,1,2,2
"38928",1,2,1,4
"38929",1,6,1,2
"38930",2,2,1,2
"38931",1,2,1,3
"38932",1,1,1,3
"38933",1,1,2,2
"38934",1,1,1,3
"38935",1,2,1,2
"38936",3,6,1,2
"38937",1,2,1,4
"38938",1,2,1,4
"38939",1,1,1,3
"38940",1,2,1,2
"38941",1,2,1,2
"38942",1,2,2,1
"38943",1,1,1,2
"38944",1,1,1,2
"38945",1,2,2,2
"38946",2,6,2,3
"38947",1,2,2,3
"38948",2,6,1,1
"38949",2,6,1,2
"38950",1,6,1,2
"38951",1,1,2,2
"38952",1,2,1,2
"38953",1,6,1,2
"38954",1,1,1,3
"38955",1,2,2,2
"38956",1,1,1,4
"38957",1,2,2,2
"38958",1,1,1,4
"38959",1,1,1,2
"38960",1,6,1,2
"38961",1,2,1,4
"38962",1,6,1,2
"38963",2,6,2,1
"38964",1,1,2,2
"38965",1,NA,2,3
"38966",1,1,1,3
"38967",1,2,2,2
"38968",1,2,2,2
"38969",1,2,2,2
"38970",2,2,1,1
"38971",1,1,2,4
"38972",1,1,2,4
"38973",1,3,1,3
"38974",1,2,1,4
"38975",1,6,2,1
"38976",1,1,2,2
"38977",1,1,1,2
"38978",1,2,1,3
"38979",1,2,1,3
"38980",1,1,1,3
"38981",1,2,1,2
"38982",1,1,2,2
"38983",1,2,2,2
"38984",1,2,2,4
"38985",2,6,2,1
"38986",1,1,1,3
"38987",1,6,2,2
"38988",1,1,1,3
"38989",1,6,2,2
"38990",1,2,2,2
"38991",1,2,1,2
"38992",1,1,2,4
"38993",1,2,2,2
"38994",1,1,1,4
"38995",1,2,1,2
"38996",1,1,2,3
"38997",1,2,2,2
"38998",1,2,2,2
"38999",1,1,2,2
"39000",1,2,1,2
"39001",1,1,2,3
"39002",2,6,1,2
"39003",1,6,1,2
"39004",1,1,2,2
"39005",1,1,2,2
"39006",1,2,1,3
"39007",2,6,2,2
"39008",1,1,1,2
"39009",1,2,1,2
"39010",2,1,1,3
"39011",1,1,2,2
"39012",2,6,2,2
"39013",1,1,2,2
"39014",1,1,1,2
"39015",3,2,1,3
"39016",1,2,2,3
"39017",1,1,1,4
"39018",1,2,1,2
"39019",1,2,1,2
"39020",2,6,1,3
"39021",1,1,1,2
"39022",1,1,2,2
"39023",1,6,2,3
"39024",1,6,1,3
"39025",1,1,1,3
"39026",1,6,2,2
"39027",1,2,1,2
"39028",2,6,1,1
"39029",1,2,2,2
"39030",2,5,1,4
"39031",2,6,2,2
"39032",1,1,2,2
"39033",1,1,2,2
"39034",1,2,1,2
"39035",2,6,2,2
"39036",1,1,2,2
"39037",1,2,1,2
"39038",1,NA,2,2
"39039",2,6,2,2
"39040",2,6,2,1
"39041",2,1,2,2
"39042",1,1,2,2
"39043",1,2,1,2
"39044",1,1,1,2
"39045",1,1,1,3
"39046",1,1,2,4
"39047",1,1,2,2
"39048",1,1,2,2
"39049",1,2,1,2
"39050",1,6,2,4
"39051",1,2,1,4
"39052",1,1,2,3
"39053",2,6,1,3
"39054",1,1,1,3
"39055",1,6,2,2
"39056",1,2,2,2
"39057",2,6,1,3
"39058",1,1,2,3
"39059",1,6,2,5
"39060",1,1,2,5
"39061",1,1,2,2
"39062",1,1,1,2
"39063",1,6,1,2
"39064",1,1,2,3
"39065",1,2,2,2
"39066",1,1,2,2
"39067",1,2,2,2
"39068",1,2,1,1
"39069",2,6,2,1
"39070",2,6,2,2
"39071",1,6,1,4
"39072",1,2,2,2
"39073",1,2,2,2
"39074",2,5,1,3
"39075",1,2,2,2
"39076",1,6,2,2
"39077",1,6,2,4
"39078",1,2,2,1
"39079",1,1,1,2
"39080",2,6,2,2
"39081",1,3,1,3
"39082",1,1,3,5
"39083",2,6,2,2
"39084",1,1,2,3
"39085",1,1,1,4
"39086",1,6,1,2
"39087",1,2,2,2
"39088",1,1,1,3
"39089",1,6,1,2
"39090",1,2,1,2
"39091",1,1,1,3
"39092",1,1,1,2
"39093",1,6,2,2
"39094",1,2,2,2
"39095",2,6,1,4
"39096",2,6,1,2
"39097",1,6,1,2
"39098",1,6,2,2
"39099",1,2,1,2
"39100",1,1,1,3
"39101",1,1,2,1
"39102",1,2,1,3
"39103",1,2,2,2
"39104",1,1,2,3
"39105",1,1,2,3
"39106",1,6,2,3
"39107",1,1,1,2
"39108",1,3,2,2
"39109",1,2,1,2
"39110",1,2,1,2
"39111",1,6,2,2
"39112",1,1,2,3
"39113",1,6,2,2
"39114",1,1,1,3
"39115",3,1,2,2
"39116",1,1,2,2
"39117",1,1,1,2
"39118",2,6,1,2
"39119",1,6,2,1
"39120",1,2,2,3
"39121",1,1,1,3
"39122",2,2,1,2
"39123",1,1,1,3
"39124",1,2,2,4
"39125",3,6,1,6
"39126",2,6,2,1
"39127",1,1,1,2
"39128",2,NA,2,3
"39129",1,1,1,3
"39130",1,6,2,2
"39131",1,2,2,2
"39132",1,1,1,2
"39133",2,2,2,2
"39134",1,2,1,2
"39135",1,1,1,3
"39136",2,6,1,2
"39137",1,1,2,2
"39138",1,2,2,2
"39139",1,1,2,2
"39140",1,2,2,2
"39141",1,1,2,2
"39142",1,2,1,2
"39143",1,1,2,2
"39144",2,6,2,1
"39145",3,1,1,3
"39146",1,2,2,2
"39147",1,2,2,1
"39148",1,2,2,3
"39149",1,2,2,2
"39150",1,6,1,2
"39151",1,2,1,2
"39152",1,1,1,3
"39153",1,1,2,5
"39154",2,6,1,2
"39155",1,2,1,4
"39156",1,1,1,2
"39157",1,1,2,2
"39158",1,1,2,3
"39159",2,NA,2,2
"39160",1,6,2,1
"39161",1,1,1,3
"39162",1,6,2,2
"39163",2,6,2,2
"39164",1,2,1,3
"39165",1,2,2,2
"39166",1,1,2,2
"39167",1,2,2,3
"39168",1,1,1,4
"39169",2,6,1,5
"39170",1,2,1,3
"39171",1,1,2,4
"39172",2,6,2,2
"39173",1,2,1,2
"39174",2,6,2,1
"39175",2,NA,4,1
"39176",2,2,2,2
"39177",1,1,2,1
"39178",2,6,2,2
"39179",2,6,2,2
"39180",1,2,2,2
"39181",1,2,1,2
"39182",1,1,1,2
"39183",1,2,2,3
"39184",1,1,1,3
"39185",1,1,1,2
"39186",1,1,1,3
"39187",1,1,2,2
"39188",2,6,2,5
"39189",1,1,2,4
"39190",1,6,2,2
"39191",2,6,2,2
"39192",1,6,1,2
"39193",1,2,2,2
"39194",1,1,2,2
"39195",1,6,1,2
"39196",1,1,2,2
"39197",1,1,1,4
"39198",1,1,2,3
"39199",1,2,2,2
"39200",2,6,2,1
"39201",1,1,1,3
"39202",1,1,2,1
"39203",1,2,1,2
"39204",1,2,1,2
"39205",1,1,2,6
"39206",1,1,1,3
"39207",1,1,1,2
"39208",1,6,1,2
"39209",2,6,2,3
"39210",1,2,1,4
"39211",1,3,1,4
"39212",2,6,2,2
"39213",1,1,1,3
"39214",1,1,2,2
"39215",2,6,2,1
"39216",1,6,1,2
"39217",2,6,2,2
"39218",1,2,2,2
"39219",1,1,1,2
"39220",1,2,1,4
"39221",1,1,1,3
"39222",1,6,1,3
"39223",1,1,1,3
"39224",1,1,2,1
"39225",1,2,2,1
"39226",1,2,2,2
"39227",1,1,1,5
"39228",1,1,1,2
"39229",1,1,1,2
"39230",1,2,2,3
"39231",1,2,1,3
"39232",2,1,1,2
"39233",1,6,1,2
"39234",1,1,1,3
"39235",1,1,1,3
"39236",1,1,1,3
"39237",1,1,1,3
"39238",1,2,1,3
"39239",1,6,1,2
"39240",1,6,2,1
"39241",1,6,1,2
"39242",2,2,2,2
"39243",1,1,2,3
"39244",1,6,2,2
"39245",1,2,1,4
"39246",2,6,2,2
"39247",1,1,1,2
"39248",1,1,2,4
"39249",1,NA,1,3
"39250",1,2,1,2
"39251",1,2,1,2
"39252",2,6,2,2
"39253",1,2,1,3
"39254",1,2,2,3
"39255",1,2,1,1
"39256",1,2,2,3
"39257",1,2,2,2
"39258",1,2,1,2
"39259",1,2,2,3
"39260",1,1,2,1
"39261",2,6,2,2
"39262",1,1,2,3
"39263",1,NA,2,2
"39264",1,2,1,2
"39265",2,6,2,4
"39266",1,6,2,4
"39267",1,1,2,1
"39268",1,6,1,3
"39269",1,2,1,3
"39270",1,1,2,2
"39271",1,2,1,4
"39272",1,1,2,2
"39273",1,2,2,2
"39274",2,6,2,2
"39275",1,6,2,1
"39276",1,6,2,1
"39277",1,1,1,3
"39278",1,1,2,2
"39279",2,6,2,2
"39280",1,2,1,4
"39281",1,NA,2,1
"39282",1,2,1,2
"39283",2,6,1,2
"39284",2,1,2,1
"39285",1,6,1,3
"39286",1,1,1,4
"39287",1,6,1,3
"39288",1,1,2,3
"39289",1,2,2,3
"39290",1,2,2,2
"39291",1,2,1,2
"39292",1,1,1,3
"39293",1,6,1,2
"39294",2,2,2,1
"39295",1,2,1,2
"39296",1,2,2,2
"39297",1,1,2,3
"39298",1,6,1,2
"39299",1,2,1,3
"39300",1,2,2,5
"39301",1,1,2,4
"39302",1,1,2,4
"39303",1,NA,2,3
"39304",3,6,2,2
"39305",2,2,2,2
"39306",1,1,2,6
"39307",3,6,1,2
"39308",2,6,2,2
"39309",1,1,1,2
"39310",2,6,2,2
"39311",2,6,2,1
"39312",2,6,2,2
"39313",1,6,2,2
"39314",2,6,2,1
"39315",1,1,1,3
"39316",1,6,1,4
"39317",1,6,1,2
"39318",1,2,2,3
"39319",1,1,2,3
"39320",1,2,1,2
"39321",2,6,2,1
"39322",1,1,1,3
"39323",1,1,2,2
"39324",1,2,1,2
"39325",1,6,2,2
"39326",1,1,2,2
"39327",1,1,2,2
"39328",1,6,1,2
"39329",1,1,2,2
"39330",1,2,2,2
"39331",1,1,1,4
"39332",2,1,2,1
"39333",1,1,1,2
"39334",1,6,1,4
"39335",1,1,2,4
"39336",1,2,2,1
"39337",1,6,2,2
"39338",1,2,2,2
"39339",1,1,2,3
"39340",1,6,1,3
"39341",2,6,2,2
"39342",1,6,2,3
"39343",1,1,2,3
"39344",1,5,1,3
"39345",1,1,1,2
"39346",1,6,2,3
"39347",1,NA,1,3
"39348",2,2,1,4
"39349",1,1,2,2
"39350",1,2,1,2
"39351",2,6,1,3
"39352",1,1,1,3
"39353",1,1,1,3
"39354",1,1,1,2
"39355",1,1,1,3
"39356",1,1,1,2
"39357",1,2,1,3
"39358",1,NA,1,2
"39359",1,2,1,2
"39360",2,6,2,2
"39361",2,6,2,1
"39362",2,1,1,2
"39363",1,1,1,2
"39364",1,2,2,4
"39365",2,6,2,2
"39366",1,2,1,3
"39367",1,1,1,2
"39368",1,1,1,4
"39369",2,6,1,2
"39370",1,2,2,2
"39371",1,6,2,2
"39372",1,1,1,4
"39373",2,6,2,1
"39374",1,2,2,2
"39375",1,1,1,2
"39376",1,2,2,2
"39377",1,2,1,3
"39378",1,1,1,2
"39379",1,6,2,3
"39380",1,2,1,3
"39381",1,2,2,2
"39382",1,1,2,2
"39383",1,1,1,2
"39384",1,2,1,4
"39385",1,1,2,3
"39386",1,3,1,4
"39387",2,6,1,2
"39388",1,2,3,2
"39389",1,1,2,1
"39390",1,5,1,2
"39391",2,6,1,2
"39392",1,2,1,2
"39393",1,2,1,2
"39394",2,6,1,2
"39395",1,2,1,4
"39396",1,1,2,3
"39397",1,6,2,2
"39398",2,NA,1,2
"39399",1,2,2,4
"39400",1,2,2,2
"39401",1,2,2,2
"39402",1,1,2,3
"39403",1,6,1,2
"39404",1,4,1,4
"39405",2,1,1,3
"39406",1,1,2,4
"39407",1,2,2,2
"39408",1,NA,2,3
"39409",3,2,1,3
"39410",2,6,1,2
"39411",1,1,1,4
"39412",2,6,2,3
"39413",2,6,2,2
"39414",1,1,1,2
"39415",2,1,2,2
"39416",1,2,2,2
"39417",1,1,1,3
"39418",1,6,2,3
"39419",1,1,1,4
"39420",2,3,2,3
"39421",1,2,1,4
"39422",1,6,2,3
"39423",1,1,2,3
"39424",1,4,1,5
"39425",1,6,1,2
"39426",2,6,2,2
"39427",1,6,1,1
"39428",1,1,1,2
"39429",1,6,2,1
"39430",1,1,2,1
"39431",1,2,1,4
"39432",2,6,2,2
"39433",1,6,2,2
"39434",2,6,1,2
"39435",1,2,2,2
"39436",1,2,2,2
"39437",2,6,2,2
"39438",2,6,1,2
"39439",2,6,1,2
"39440",1,6,2,2
"39441",2,2,2,2
"39442",1,1,2,3
"39443",1,4,2,2
"39444",2,6,1,2
"39445",1,1,1,3
"39446",1,1,1,6
"39447",1,6,1,3
"39448",1,2,2,3
"39449",1,NA,2,2
"39450",1,1,1,4
"39451",1,1,1,4
"39452",1,2,1,5
"39453",1,1,2,2
"39454",1,1,2,2
"39455",1,2,2,2
"39456",2,6,2,2
"39457",1,1,2,5
"39458",1,1,1,2
"39459",1,1,2,3
"39460",1,6,1,2
"39461",2,6,2,3
"39462",1,1,1,4
"39463",2,NA,2,1
"39464",1,1,2,2
"39465",1,1,2,1
"39466",1,1,2,4
"39467",1,3,1,3
"39468",2,6,1,2
"39469",1,2,1,2
"39470",1,1,2,3
"39471",1,1,2,5
"39472",1,1,1,3
"39473",1,2,1,3
"39474",1,1,2,3
"39475",1,2,2,3
"39476",2,6,2,2
"39477",1,1,2,5
"39478",1,2,2,2
"39479",1,1,2,3
"39480",1,2,1,2
"39481",1,6,1,2
"39482",1,NA,1,3
"39483",1,1,2,4
"39484",2,NA,2,2
"39485",1,1,2,3
"39486",1,NA,1,3
"39487",1,NA,2,3
"39488",1,2,1,2
"39489",1,6,1,3
"39490",1,2,1,2
"39491",1,1,2,1
"39492",1,1,2,3
"39493",1,6,2,4
"39494",1,6,2,1
"39495",2,6,1,4
"39496",1,2,2,2
"39497",1,2,2,2
"39498",1,1,1,2
"39499",1,1,2,4
"39500",1,2,1,2
"39501",2,3,2,2
"39502",1,6,1,3
